Place ID,Tên quán,Vĩ độ,Kinh độ,Điểm đánh giá,Số lượng đánh giá,Đường/Thôn,Thành phố,Tỉnh/Trạng thái,Mã quốc gia,Website,Số điện thoại,Danh mục chính,Google Maps URL,Là quán ăn/uống
ChIJD8z2fQBbNDERZi-cxwZrS7E,Bún Chả Hà Nội Thủy Béo,21.0066592,105.5181648,,,"2G49+J7M, QL21",Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán mì,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Ch%E1%BA%A3%20H%C3%A0%20N%E1%BB%99i%20Th%E1%BB%A7y%20B%C3%A9o&query_place_id=ChIJD8z2fQBbNDERZi-cxwZrS7E,1
ChIJxRxYMABbNDERCTsvuozKfk8,Cơm Nam Hằng,20.9993555,105.5225787,,,564 QL21,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20Nam%20H%E1%BA%B1ng&query_place_id=ChIJxRxYMABbNDERCTsvuozKfk8,1
ChIJJft1fABbNDERBnkL1Q68Sts,Vịt Quay Lê Hương,21.0021977,105.5209749,,,2G2C+V9H,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=V%E1%BB%8Bt%20Quay%20L%C3%AA%20H%C6%B0%C6%A1ng&query_place_id=ChIJJft1fABbNDERBnkL1Q68Sts,1
ChIJRTQ4cIdbNDERva6MFUBilaI,Finger Food,21.0063048,105.5187392,,,"Điểm xe bus thứ 2 từ đại học FPT - Thôn 3 xã Thạch Hòa, QL21",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 338 393 656,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Finger%20Food&query_place_id=ChIJRTQ4cIdbNDERva6MFUBilaI,1
ChIJf3VfmDxbNDERzTXa8C33Uk4,Bún cá cay Hồng Sáu,21.0141398,105.5202883,,,"2G7C+M29, QL21A",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 972 232 363,Nhà hàng chuyên phục vụ bữa nửa buổi,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20c%C3%A1%20cay%20H%E1%BB%93ng%20S%C3%A1u&query_place_id=ChIJf3VfmDxbNDERzTXa8C33Uk4,1
ChIJD5IMIrNbNDERjEn-PWMJ6f8,Bánh Mì Kebab 3T,21.0002286,105.5218365,,,542 QL21,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 968 223 713,Nhà hàng món bánh mì Thổ Nhĩ Kỳ,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%C3%AC%20Kebab%203T&query_place_id=ChIJD5IMIrNbNDERjEn-PWMJ6f8,1
ChIJpUHC869bNDER79W1kLBluI4,Bún Đậu Cô Tuyết,21.0134613,105.5192676,,,Số 33 Thôn 3,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 962 620 393,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20%C4%90%E1%BA%ADu%20C%C3%B4%20Tuy%E1%BA%BFt&query_place_id=ChIJpUHC869bNDER79W1kLBluI4,1
ChIJVdi8RQBbNDERodP5wk0_JSo,Ahiii Chicken,21.0129459,105.5187631,,,Số 82 Thôn 3,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 962 812 212,Nhà hàng ăn nhanh,https://www.google.com/maps/search/?api=1&query=Ahiii%20Chicken&query_place_id=ChIJVdi8RQBbNDERodP5wk0_JSo,1
ChIJNxdUZwBbNDERrWkvgf7rlnQ,Cơm Tấm Bếp Mẹ Kem,21.0067965,105.51802,,,"2G49+P66, QL21",Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20B%E1%BA%BFp%20M%E1%BA%B9%20Kem&query_place_id=ChIJNxdUZwBbNDERrWkvgf7rlnQ,1
ChIJZ04XLQBbNDERofaKGwvClCQ,Phở Cồ An 2,21.0068217,105.5184222,,,"2G49+J7M, QL21A",Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng phở,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20C%E1%BB%93%20An%202&query_place_id=ChIJZ04XLQBbNDERofaKGwvClCQ,1
ChIJJWbjPgBbNDERpmsG6rR1Azk,Quán mỳ quảng,21.0135208,105.5187566,,,2G79+CF4,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán mì,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20m%E1%BB%B3%20qu%E1%BA%A3ng&query_place_id=ChIJJWbjPgBbNDERpmsG6rR1Azk,1
ChIJT0AmbQBbNDERvRn2nretB2w,Quán Bia Vàng 999,21.0015715,105.5197891,,,2G2C+443,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán bia sân vườn,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Bia%20V%C3%A0ng%20999&query_place_id=ChIJT0AmbQBbNDERvRn2nretB2w,1
ChIJp_JZegBbNDERwbrge2vdrQY,Quán phở Minh Đức,21.0021542,105.520971,,,2G2C+V99,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng gia đình,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20ph%E1%BB%9F%20Minh%20%C4%90%E1%BB%A9c&query_place_id=ChIJp_JZegBbNDERwbrge2vdrQY,1
ChIJ80scHwBbNDER4AIxGn8Mt_E,Quán vịt Xuân Lan,21.002202,105.5209688,,,2G2C+V9H,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20v%E1%BB%8Bt%20Xu%C3%A2n%20Lan&query_place_id=ChIJ80scHwBbNDER4AIxGn8Mt_E,1
ChIJz4ExPABbNDERz4nHNFhw0KM,Phở Bò Trung Kiên,21.0028477,105.5204301,,,"2G3C+45C, QL21A",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 973 138 721,Nhà hàng phở,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20B%C3%B2%20Trung%20Ki%C3%AAn&query_place_id=ChIJz4ExPABbNDERz4nHNFhw0KM,1
ChIJ-ZsEUwBbNDERelh90WyxjV4,Bún chả Năm Hòi,21.0105145,105.5182482,,,2G69+675,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng chuyên phục vụ bữa sáng,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20ch%E1%BA%A3%20N%C4%83m%20H%C3%B2i&query_place_id=ChIJ-ZsEUwBbNDERelh90WyxjV4,1
ChIJESvyEwBbNDERcGUXf-svlOI,Phở bò 999,21.0055532,105.5191198,,,2G49+6JH,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20b%C3%B2%20999&query_place_id=ChIJESvyEwBbNDERcGUXf-svlOI,1
ChIJ6zKEu5RbNDERYcLOp4c-qwc,Minh Chi Bún Chả Hà Nội,21.0143498,105.5190799,,,,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Minh%20Chi%20B%C3%BAn%20Ch%E1%BA%A3%20H%C3%A0%20N%E1%BB%99i&query_place_id=ChIJ6zKEu5RbNDERYcLOp4c-qwc,1
ChIJXW6ZTwBdNDERrtpCrFMQjbo,Cánh Đồng Quán Tin Tin,20.9721584,105.4977983,,,XFCX+V47,Hà Nội,"Yên Xuân, Hà Nội",VN,,+84 839 583 456,Nhà hàng,https://www.google.com/maps/search/?api=1&query=C%C3%A1nh%20%C4%90%E1%BB%93ng%20Qu%C3%A1n%20Tin%20Tin&query_place_id=ChIJXW6ZTwBdNDERrtpCrFMQjbo,1
ChIJVVVKEgBdNDERss5c67H3030,Phương Hưởng Quán,20.9784481,105.4973202,,,"XFHW+PFW, Xóm Trại Mới",Hòa Bình,"Lương Sơn, Hòa Bình",VN,,+84 961 907 129,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Ph%C6%B0%C6%A1ng%20H%C6%B0%E1%BB%9Fng%20Qu%C3%A1n&query_place_id=ChIJVVVKEgBdNDERss5c67H3030,1
ChIJQ4XVFQBdNDERhBM_VanL-KA,Đồng Quê Quán,20.9793409,105.4962879,,,"XFHW+PFW, Xóm Trại Mới",Hòa Bình,"Lương Sơn, Hòa Bình",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BB%93ng%20Qu%C3%AA%20Qu%C3%A1n&query_place_id=ChIJQ4XVFQBdNDERhBM_VanL-KA,1
ChIJe1gUKwBdNDERx_4YdbrYxxE,Cơm Thu Đông,20.9994025,105.4924596,,,XFXR+QX8,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng cơm,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20Thu%20%C4%90%C3%B4ng&query_place_id=ChIJe1gUKwBdNDERx_4YdbrYxxE,1
ChIJJRjxPQBbNDERwaTIuM5aF78,Quán Cơm Xe Tải 102,20.989298,105.5038407,,,"XGQ3+PF9, CT03",Hà Nội,"Yên Xuân, Hà Nội",VN,,,Nhà hàng cơm,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20Xe%20T%E1%BA%A3i%20102&query_place_id=ChIJJRjxPQBbNDERwaTIuM5aF78,1
ChIJtW63DQBdNDERpwMFwfPLG14,Cơm Xe Tải Quán Đỏ,20.9901292,105.4982332,,,"XFRX+27Q, Trại Mới",Hà Nội,"Yên Xuân, Hà Nội",VN,,+84 986 539 336,Nhà hàng cơm,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20Xe%20T%E1%BA%A3i%20Qu%C3%A1n%20%C4%90%E1%BB%8F&query_place_id=ChIJtW63DQBdNDERpwMFwfPLG14,1
ChIJwxLJVwBdNDERn0BJfVHM0eo,Hào Vịt Quán,20.9965015,105.4868969,,,"XFWP+HQM, Miễu",Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=H%C3%A0o%20V%E1%BB%8Bt%20Qu%C3%A1n&query_place_id=ChIJwxLJVwBdNDERn0BJfVHM0eo,1
ChIJnQGsGQBdNDERgr-0whD9Xj4,Quán Cơm Danh Ngọc,20.9950615,105.4862638,,,XFWP+2GC,Hà Nội,"Yên Xuân, Hà Nội",VN,,,Nhà hàng cơm,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20Danh%20Ng%E1%BB%8Dc&query_place_id=ChIJnQGsGQBdNDERgr-0whD9Xj4,1
ChIJGY9xDQBdNDERBqb3Vk5Ogw0,Quán Cơm Lửa Việt,20.9947102,105.4889142,,,XFVQ+VHM,Hà Nội,"Yên Xuân, Hà Nội",VN,,,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20L%E1%BB%ADa%20Vi%E1%BB%87t&query_place_id=ChIJGY9xDQBdNDERBqb3Vk5Ogw0,1
ChIJ2Zx9cQBdNDER4SS84fcFzvg,Vườn Bia Hà Đen,20.9951053,105.4909144,,,"XFVR+M48, Miễu",Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán bia sân vườn,https://www.google.com/maps/search/?api=1&query=V%C6%B0%E1%BB%9Dn%20Bia%20H%C3%A0%20%C4%90en&query_place_id=ChIJ2Zx9cQBdNDER4SS84fcFzvg,1
ChIJ17uvnA1bNDERLGa6AQZnTWc,Phượng Hoàng Quán,20.9805336,105.5270973,,,,Hà Nội,"Yên Xuân, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Ph%C6%B0%E1%BB%A3ng%20Ho%C3%A0ng%20Qu%C3%A1n&query_place_id=ChIJ17uvnA1bNDERLGa6AQZnTWc,1
ChIJaawT2DxbNDERsHA4UqB1gcM,Quán Lòng Ngon 668,20.9786382,105.5293644,,,,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 942 784 668,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20L%C3%B2ng%20Ngon%20668&query_place_id=ChIJaawT2DxbNDERsHA4UqB1gcM,1
ChIJryh9fgBbNDER8TIcL04n5VM,Giang Sơn Quán,20.9897517,105.5085624,,,XGQ5+VCW,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=Giang%20S%C6%A1n%20Qu%C3%A1n&query_place_id=ChIJryh9fgBbNDER8TIcL04n5VM,1
ChIJH6_WJwBdNDERgzHcGNfFBQw,Kháng Hưng Quán,20.9899742,105.499074,,,"XFRX+27Q, Trại Mới",Hà Nội,"Yên Xuân, Hà Nội",VN,,,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ng%20H%C6%B0ng%20Qu%C3%A1n&query_place_id=ChIJH6_WJwBdNDERgzHcGNfFBQw,1
ChIJWTD06J9bNDERyyzkaT4M9EU,Quán Tuấn Ốc,20.989695,105.5356772,,,Cầu vượt Phú Cát,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 988 265 849,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Tu%E1%BA%A5n%20%E1%BB%90c&query_place_id=ChIJWTD06J9bNDERyyzkaT4M9EU,1
ChIJ78XebABbNDERvVHK97cYnEY,Duy Nhất Phở bò Bún Bò Huế,20.9896527,105.5378433,,,"Chân, Cầu vượt Phú Cát CT03",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 961 494 688,Nhà hàng ăn nhanh,https://www.google.com/maps/search/?api=1&query=Duy%20Nh%E1%BA%A5t%20Ph%E1%BB%9F%20b%C3%B2%20B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF&query_place_id=ChIJ78XebABbNDERvVHK97cYnEY,1
ChIJX1bdEQBbNDERrlrPGcpPFF4,Nhà,21.0262066,105.5121654,,,2GF7+X2,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0&query_place_id=ChIJX1bdEQBbNDERrlrPGcpPFF4,1
ChIJw8bZJgBbNDERbXwiqBJg3Lg,Bình Yên Quán,21.0309581,105.5389515,,,Thôn Vân Lôi,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=B%C3%ACnh%20Y%C3%AAn%20Qu%C3%A1n&query_place_id=ChIJw8bZJgBbNDERbXwiqBJg3Lg,1
ChIJf76lDABbNDERCHVCmRei20I,Bia Hơi Chị Tép Quán,21.027388,105.540907,,,Thôn Vân Lôi,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng gia đình,https://www.google.com/maps/search/?api=1&query=Bia%20H%C6%A1i%20Ch%E1%BB%8B%20T%C3%A9p%20Qu%C3%A1n&query_place_id=ChIJf76lDABbNDERCHVCmRei20I,1
ChIJ-cKhNABbNDERmEzYlp3eo4I,Cơm Chị Tép,21.0349157,105.5452985,,,Ngã 3 Thôn Vân Lôi,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng cơm,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20Ch%E1%BB%8B%20T%C3%A9p&query_place_id=ChIJ-cKhNABbNDERmEzYlp3eo4I,1
ChIJbT6oVgBbNDERn6Mwhf-ft8k,Bún Phở Tuyết Minh,21.0268376,105.5197734,,,Số 1 Ngã ba,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán mì,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Ph%E1%BB%9F%20Tuy%E1%BA%BFt%20Minh&query_place_id=ChIJbT6oVgBbNDERn6Mwhf-ft8k,1
ChIJDTsHfj5bNDERcJ_TNQ-XW6M,Cơm Huệ,21.0194588,105.5211359,,,2G9C+QFJ,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng cơm,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20Hu%E1%BB%87&query_place_id=ChIJDTsHfj5bNDERcJ_TNQ-XW6M,1
ChIJHcePGuZbNDERN6LcxqNBgkU,Nhà May Minh Tư,21.0276945,105.5190053,,,,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20May%20Minh%20T%C6%B0&query_place_id=ChIJHcePGuZbNDERN6LcxqNBgkU,1
ChIJkxthnGRbNDERSBzzD2N1-aA,Buffet Lẩu Nướng Thị Mỡ,21.0166262,105.5194914,,,2G89+MQ3,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 914 181 223,Nhà hàng món nướng,https://www.google.com/maps/search/?api=1&query=Buffet%20L%E1%BA%A9u%20N%C6%B0%E1%BB%9Bng%20Th%E1%BB%8B%20M%E1%BB%A1&query_place_id=ChIJkxthnGRbNDERSBzzD2N1-aA,1
ChIJ6eKxtJRbNDERiul5sVsS23E,Quán Xưa Phổ,21.0153315,105.5192288,,,,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20X%C6%B0a%20Ph%E1%BB%95&query_place_id=ChIJ6eKxtJRbNDERiul5sVsS23E,1
ChIJvyQAYwBbNDERgKmvDPLeBTI,Tiger Tea 1998,21.0221614,105.5213618,,,402 thôn 4,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng ăn nhanh,https://www.google.com/maps/search/?api=1&query=Tiger%20Tea%201998&query_place_id=ChIJvyQAYwBbNDERgKmvDPLeBTI,1
ChIJTaN9A-lbNDERET9DsBluG1w,Thanh Mộc Quán,21.0236283,105.5204797,,,,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Thanh%20M%E1%BB%99c%20Qu%C3%A1n&query_place_id=ChIJTaN9A-lbNDERET9DsBluG1w,1
ChIJxzH2HOlbNDERbDbGOfFpTcg,Quán Vân Ốc,21.023775,105.5201481,,,,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20V%C3%A2n%20%E1%BB%90c&query_place_id=ChIJxzH2HOlbNDERbDbGOfFpTcg,1
ChIJaeNlDABZNDERh84VA7zBWcU,🍜🍚Phở Bò Cơm Rang Mạnh Thiện Uỷ Ban😍,21.0397415,105.5487388,,,437 Hạ Bằng,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 397 967 714,Nhà hàng châu Á,https://www.google.com/maps/search/?api=1&query=%F0%9F%8D%9C%F0%9F%8D%9APh%E1%BB%9F%20B%C3%B2%20C%C6%A1m%20Rang%20M%E1%BA%A1nh%20Thi%E1%BB%87n%20U%E1%BB%B7%20Ban%F0%9F%98%8D&query_place_id=ChIJaeNlDABZNDERh84VA7zBWcU,1
ChIJuwzPe7GrNTER8UL8Y_RHxf0,Nhà Hàng Dê Thucom,21.0395333,105.5481031,,,,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 967 831 605,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20D%C3%AA%20Thucom&query_place_id=ChIJuwzPe7GrNTER8UL8Y_RHxf0,1
ChIJk7NxUgBZNDER5wZuQmnSuq4,36 Đường 84 Kim Quan,21.0502685,105.5678539,,,84 Đ. Kim Quan,Hà Nội,"Thạch Thất, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=36%20%C4%90%C6%B0%E1%BB%9Dng%2084%20Kim%20Quan&query_place_id=ChIJk7NxUgBZNDER5wZuQmnSuq4,1
ChIJzyY8IAC3NTERQIPeZSDmiMQ,Hùng Già Quán,21.0431199,105.5519693,,,2HV2+7R2,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 923 550 777,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=H%C3%B9ng%20Gi%C3%A0%20Qu%C3%A1n&query_place_id=ChIJzyY8IAC3NTERQIPeZSDmiMQ,1
ChIJ5fOsDQBZNDERZvhk-zo1CpY,"Phở Vịt, Vịt Quay Lạng Sơn",21.0411705,105.5497115,,,358 ĐT420,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 979 718 855,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20V%E1%BB%8Bt%2C%20V%E1%BB%8Bt%20Quay%20L%E1%BA%A1ng%20S%C6%A1n&query_place_id=ChIJ5fOsDQBZNDERZvhk-zo1CpY,1
ChIJmzrGUgBZNDERcvkj3VsBYbQ,Bún Bò Huế 999,21.0432077,105.5519689,,,365 ĐT420,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 333 722 895,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF%20999&query_place_id=ChIJmzrGUgBZNDERcvkj3VsBYbQ,1
ChIJ2asEOwBZNDER7729MzRnlfs,Văn Béo Quán,21.03913,105.548106,,,"2GQX+J3V, ĐT419",Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=V%C4%83n%20B%C3%A9o%20Qu%C3%A1n&query_place_id=ChIJ2asEOwBZNDER7729MzRnlfs,1
ChIJEQnDC6lZNDERSGShDVn9V5o,1,21.0463851,105.5531536,,,419 hà nội,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Quán mì,https://www.google.com/maps/search/?api=1&query=1&query_place_id=ChIJEQnDC6lZNDERSGShDVn9V5o,1
ChIJ54t8fgBbNDER8F6bIpbetlI,Phở Khô Gia Lai,21.0184344,105.5503852,,,"2H92+95M, Tân Xã",Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng Việt Nam,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Kh%C3%B4%20Gia%20Lai&query_place_id=ChIJ54t8fgBbNDER8F6bIpbetlI,1
ChIJJR92GQBbNDERNMV27_h1qgg,Ăn đêm tình béo,21.0169353,105.5650239,,,,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 942 366 333,Nhà hàng,https://www.google.com/maps/search/?api=1&query=%C4%82n%20%C4%91%C3%AAm%20t%C3%ACnh%20b%C3%A9o&query_place_id=ChIJJR92GQBbNDERNMV27_h1qgg,1
ChIJw6BtUgBbNDERnOXwWDEuvOQ,Bia Hơi Gió Công Nghệ,21.008282,105.5535333,,,2H53+8C7,Hà Nội,"Thạch Thất, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Bia%20H%C6%A1i%20Gi%C3%B3%20C%C3%B4ng%20Ngh%E1%BB%87&query_place_id=ChIJw6BtUgBbNDERnOXwWDEuvOQ,1
ChIJN7DCKwBbNDERt0oO028HBlQ,Quán Bia Cường Xoăn,21.0074198,105.559934,,,2H44+FCP,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 985 623 953,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Bia%20C%C6%B0%E1%BB%9Dng%20Xo%C4%83n&query_place_id=ChIJN7DCKwBbNDERt0oO028HBlQ,1
ChIJbZTkXwBbNDERYJzw9J2c1Fk,Nhà hàng ven sông,21.0164318,105.5726124,,,2H8F+H2H,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20h%C3%A0ng%20ven%20s%C3%B4ng&query_place_id=ChIJbZTkXwBbNDERYJzw9J2c1Fk,1
ChIJD0S6RwBbNDER7gPp5AicyQk,Chè Góc Nhỏ Quán,21.0172476,105.5523,,,2HC2+V3W,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng món chè bánh lọt,https://www.google.com/maps/search/?api=1&query=Ch%C3%A8%20G%C3%B3c%20Nh%E1%BB%8F%20Qu%C3%A1n&query_place_id=ChIJD0S6RwBbNDER7gPp5AicyQk,1
ChIJH25i4TNaNDERE9HGNNCKDIY,Bia Hơi Hà Nội Trường Nhộng,21.0191415,105.5530549,,,,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Bia%20H%C6%A1i%20H%C3%A0%20N%E1%BB%99i%20Tr%C6%B0%E1%BB%9Dng%20Nh%E1%BB%99ng&query_place_id=ChIJH25i4TNaNDERE9HGNNCKDIY,1
ChIJwXdqKC5bNDERL1E6-Ma43II,Ốc Mai Yến,21.0178734,105.5484508,,,"Đập chăn quán, hồ tân xã",Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Quán ăn nhẹ,https://www.google.com/maps/search/?api=1&query=%E1%BB%90c%20Mai%20Y%E1%BA%BFn&query_place_id=ChIJwXdqKC5bNDERL1E6-Ma43II,1
ChIJ--_gKURbNDERs_XqGbLzswI,Quán Trâu Ngon,21.0089466,105.5549102,,,Khu Công Nghệ Cao Hòa Lạc,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 337 590 733,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Tr%C3%A2u%20Ngon&query_place_id=ChIJ--_gKURbNDERs_XqGbLzswI,1
ChIJM1rdbABbNDERV45hc7gnXLI,Lộc Vừng Quán,21.0066537,105.5679046,,,,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng gia đình,https://www.google.com/maps/search/?api=1&query=L%E1%BB%99c%20V%E1%BB%ABng%20Qu%C3%A1n&query_place_id=ChIJM1rdbABbNDERV45hc7gnXLI,1
ChIJAW1WdABbNDERL7iGQQA0oZ4,Diệu Linh Vịt Quán,21.006499,105.5561873,,,2H44+HFW,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Di%E1%BB%87u%20Linh%20V%E1%BB%8Bt%20Qu%C3%A1n&query_place_id=ChIJAW1WdABbNDERL7iGQQA0oZ4,1
ChIJAyKebABbNDERR-_UPFyLtd4,Bánh Mỳ Hồng Cổ Ốc,21.0179237,105.5485022,,,2G9X+4CM,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Gian hàng rong,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%E1%BB%B3%20H%E1%BB%93ng%20C%E1%BB%95%20%E1%BB%90c&query_place_id=ChIJAyKebABbNDERR-_UPFyLtd4,1
ChIJUcncSgBbNDERITHoiAwhWqI,Quán Bia Lẩu 68,21.0113656,105.5553467,,,2H64+G54,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Bia%20L%E1%BA%A9u%2068&query_place_id=ChIJUcncSgBbNDERITHoiAwhWqI,1
ChIJrUdmEQBbNDERTFyQtZtFvkU,Bánh Mỳ Pate Ốc,21.0175668,105.5483266,,,2G9X+382,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Cửa hàng sandwich,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%E1%BB%B3%20Pate%20%E1%BB%90c&query_place_id=ChIJrUdmEQBbNDERTFyQtZtFvkU,1
