"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","url","categoryName"
"Bún cá cay Hồng Sáu",,,"2G7C+M29, QL21A","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 972 232 363","Nhà hàng chuyên phục vụ bữa nửa buổi",,,,,,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20c%C3%A1%20cay%20H%E1%BB%93ng%20S%C3%A1u&query_place_id=ChIJf3VfmDxbNDERzTXa8C33Uk4","Nhà hàng chuyên phục vụ bữa nửa buổi"
"Bún đậu Đồng Mô 2","2.9","10","2G69+GGV, 130","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 829 170 333","Nhà hàng gia đình",,,,,,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20%C4%91%E1%BA%ADu%20%C4%90%E1%BB%93ng%20M%C3%B4%202&query_place_id=ChIJNTnWKgBbNDER_rky0_aB5So","Nhà hàng gia đình"
"Minh Chi Bún Chả Hà Nội",,,,"Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Nhà hàng",,,,,,"https://www.google.com/maps/search/?api=1&query=Minh%20Chi%20B%C3%BAn%20Ch%E1%BA%A3%20H%C3%A0%20N%E1%BB%99i&query_place_id=ChIJ6zKEu5RbNDERYcLOp4c-qwc","Nhà hàng"
"Bún chả Năm Hòi",,,"2G69+675","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Nhà hàng chuyên phục vụ bữa sáng",,,,,,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20ch%E1%BA%A3%20N%C4%83m%20H%C3%B2i&query_place_id=ChIJ-ZsEUwBbNDERelh90WyxjV4","Nhà hàng chuyên phục vụ bữa sáng"
"Bún Đậu Cô Tuyết",,,"Số 33 Thôn 3","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 962 620 393","Quán ăn nhỏ",,,,,,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20%C4%90%E1%BA%ADu%20C%C3%B4%20Tuy%E1%BA%BFt&query_place_id=ChIJpUHC869bNDER79W1kLBluI4","Quán ăn nhỏ"
"Bánh Mỳ Chảo Kozzo","5","1","Nhà 65","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 898 322 496","Nhà hàng ăn nhanh",,,,,,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%E1%BB%B3%20Ch%E1%BA%A3o%20Kozzo&query_place_id=ChIJv0BhQPxbNDER8ZyNkSrsce4","Nhà hàng ăn nhanh"
"Yummy Coffee","4.4","8","2GPW+RM8, ĐT420","Hà Nội","Hạ Bằng, Hà Nội","VN",,"+84 964 005 780","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Yummy%20Coffee&query_place_id=ChIJNzzWrYtZNDERemMWHHJZs6c","Quán cà phê"
"Cafe New Star","5","1","Thôn Bình Yên, Xã","Hà Nội","Hạ Bằng, Hà Nội","VN",,"+84 972 575 128","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Cafe%20New%20Star&query_place_id=ChIJ_5OMsX9ZNDERgRZE190wNrs","Quán cà phê"
"Nhà Hàng Khải Thanh",,,"2H25+835","Hà Nội","Hạ Bằng, Hà Nội","VN",,"+84 914 910 996","Nhà hàng",,,,,,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20Kh%E1%BA%A3i%20Thanh&query_place_id=ChIJ73N9gvNbNDERf60rcbLq5MI","Nhà hàng"
"Rượu Ngô Men Lá Tân Sơn",,,"1A đường Giảng Nu","Hà Nội","Hạ Bằng, Hà Nội","VN",,"+84 987 880 509","Nhà rượu",,,,,,"https://www.google.com/maps/search/?api=1&query=R%C6%B0%E1%BB%A3u%20Ng%C3%B4%20Men%20L%C3%A1%20T%C3%A2n%20S%C6%A1n&query_place_id=ChIJJQtfpuRbNDERxvahDlIfgbQ","Nhà rượu"
"Karaoke Mai Mai","5","1",,"Hà Nội","Hạ Bằng, Hà Nội","VN",,"","Quán bar karaoke",,,,,,"https://www.google.com/maps/search/?api=1&query=Karaoke%20Mai%20Mai&query_place_id=ChIJQb3wR0ZbNDERE2GqfSSeGNE","Quán bar karaoke"
"日本ラーメン店","4","5","2G69+H94","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Nhà hàng Nhật Bản",,,,,,"https://www.google.com/maps/search/?api=1&query=%E6%97%A5%E6%9C%AC%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E5%BA%97&query_place_id=ChIJq3UqcQBbNDERLAQAsd11Ccs","Nhà hàng Nhật Bản"
"MukZone Cafe & Camping","4.7","50","XGV7+VXW","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=MukZone%20Cafe%20%26%20Camping&query_place_id=ChIJq7_teQBbNDERSk4lHk4PzHA","Quán cà phê"
"Hola Cafe & Camping","4.8","4",,"Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 378 882 828","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Hola%20Cafe%20%26%20Camping&query_place_id=ChIJhwYVgfFbNDERXXr3OvScUzs","Quán cà phê"
"The Broker Coffee","4.6","17","140 Đ. Thôn 2","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 904 888 968","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Broker%20Coffee&query_place_id=ChIJRejSN5BbNDERN82sYiS5tZk","Quán cà phê"
"Cà Phê Hoa Vinh","5","6","Ngã tư đại lộ TL","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 395 565 092","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=C%C3%A0%20Ph%C3%AA%20Hoa%20Vinh&query_place_id=ChIJAVgXakRbNDER4RCYnvTTYkk","Quán cà phê"
"Mộc Cafe","5","2","XGR8+3H2","Hà Nội","Yên Xuân, Hà Nội","VN",,"+84 852 999 888","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=M%E1%BB%99c%20Cafe&query_place_id=ChIJrZoRAwBbNDER_i8ZSdaMhUo","Quán cà phê"
"Home Café","5","4","Số 152 cụm 1","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 912 055 574","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Home%20Caf%C3%A9&query_place_id=ChIJVW2aXJFbNDERyXYI_465FIk","Quán cà phê"
"Lang Thang Cà Phê - Hòa Lạc","4.7","50","XGVF+R8M","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 978 846 466","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Lang%20Thang%20C%C3%A0%20Ph%C3%AA%20-%20H%C3%B2a%20L%E1%BA%A1c&query_place_id=ChIJO19H3ThbNDERPIbU20Yn3wQ","Quán cà phê"
"Media Cafe","4.7","3","Ngã 3 CT03","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 973 950 728","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Media%20Cafe&query_place_id=ChIJlxabbABbNDERnBUjqHcb21s","Quán cà phê"
"Bánh Cuốn Phủ Lý,Bún Chả",,,"Gần Hoàng Tuấn","Hà Nội","Yên Xuân, Hà Nội","VN",,"+84 965 835 355","Quán ăn nhỏ",,,,,,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Cu%E1%BB%91n%20Ph%E1%BB%A7%20L%C3%BD%2CB%C3%BAn%20Ch%E1%BA%A3&query_place_id=ChIJFYNiC09bNDER3lC68tGjtcE","Quán ăn nhỏ"
"Cafe Châu Long","4.3","7","XGVF+J8H","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 915 661 177","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Cafe%20Ch%C3%A2u%20Long&query_place_id=ChIJWefqg59bNDERYhcu9O0If20","Quán cà phê"
"Karaoke Hoa Hồng Massage","4","140","Số 234 Cụm 1","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 964 933 999","Quán bar karaoke","Spa mát xa",,,,,"https://www.google.com/maps/search/?api=1&query=Karaoke%20Hoa%20H%E1%BB%93ng%20Massage&query_place_id=ChIJqQf_CgpbNDERFhQFQiFQxro","Quán bar karaoke"
"Karaoke Đại Dương Massage","4.3","9","XGR8+598","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán bar karaoke",,,,,,"https://www.google.com/maps/search/?api=1&query=Karaoke%20%C4%90%E1%BA%A1i%20D%C6%B0%C6%A1ng%20Massage&query_place_id=ChIJd5pORXZbNDERnCyI80Yv-bM","Quán bar karaoke"
"KaraokeHH+","4.7","6","2H8G+Q44","Hà Nội","Hạ Bằng, Hà Nội","VN",,"+84 708 675 675","Quán bar karaoke",,,,,,"https://www.google.com/maps/search/?api=1&query=KaraokeHH%2B&query_place_id=ChIJZYr-YCtbNDERUbz62MH775I","Quán bar karaoke"
"Karaoke 568","5","1","2H98+6QX","Hà Nội","Hạ Bằng, Hà Nội","VN",,"","Quán bar karaoke",,,,,,"https://www.google.com/maps/search/?api=1&query=Karaoke%20568&query_place_id=ChIJsZMkWABbNDEROjyRGT9R7Qc","Quán bar karaoke"
"Pink Coffee",,,,"Hà Nội","Hạ Bằng, Hà Nội","VN",,"+84 984 734 968","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Pink%20Coffee&query_place_id=ChIJt0GtlxZaNDERzhgTbj7ne-Q","Quán cà phê"
"Billiards Club 386","5","22","XGPJ+3MC","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 365 828 386","Tổ hợp thể thao",,,,,,"https://www.google.com/maps/search/?api=1&query=Billiards%20Club%20386&query_place_id=ChIJXSaL_b5bNDERxA-KsH156KI","Tổ hợp thể thao"
"Thanh Bình Coffee","5","1","XGPG+MWM","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Thanh%20B%C3%ACnh%20Coffee&query_place_id=ChIJryQHBwBbNDERB60ttSGAEIU","Quán cà phê"
"HL Garden Coffee n' Chill","3.6","14","XGPJ+69H","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 859 999 918","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=HL%20Garden%20Coffee%20n'%20Chill&query_place_id=ChIJ28IdPABbNDER4MuWJmGPQGo","Quán cà phê"
"Lemon House Bắc Phú Cát","4","20","XGMG+FQC, Đầu đường đôi TĐC Bắc","Hà Nội","Hòa Lạc, Hà Nội","VN","https://www.facebook.com/profile.php?id=61567089777153&mibextid=ZbWKwL","+84 979 443 339","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Lemon%20House%20B%E1%BA%AFc%20Ph%C3%BA%20C%C3%A1t&query_place_id=ChIJW3usDwBbNDERcqz6pmeOmqs","Quán cà phê"
"Quang Anh","5","1",,"Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Quang%20Anh&query_place_id=ChIJxRxoWA5bNDERmX-Zlw8CSig","Quán cà phê"
"Cafe Hòa Lạc","4.1","175","Số 48 Thôn 2","Hà Nội","Yên Xuân, Hà Nội","VN","http://minhhongart.com/","+84 904 150 161","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Cafe%20H%C3%B2a%20L%E1%BA%A1c&query_place_id=ChIJY-Qe7gxbNDERYsbo4AU5ZwY","Quán cà phê"
"Tiệm Trà Mẹ Kem","5","1","XGQG+2W4","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Trà trân châu",,,,,,"https://www.google.com/maps/search/?api=1&query=Ti%E1%BB%87m%20Tr%C3%A0%20M%E1%BA%B9%20Kem&query_place_id=ChIJ3XYPWgBbNDERPT_ov0KMEp0","Trà trân châu"
"Đá Sạch Hoà Lạc","5","3","XGQR+P2X","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 971 927 547","Cửa hàng kem",,,,,,"https://www.google.com/maps/search/?api=1&query=%C4%90%C3%A1%20S%E1%BA%A1ch%20Ho%C3%A0%20L%E1%BA%A1c&query_place_id=ChIJJXqzSgBbNDERc2VYo0J7lDg","Cửa hàng kem"
"Top One Cafe","4.6","5","XGPP+VHG, Cầu vượt Phú Cát","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 334 341 996","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Top%20One%20Cafe&query_place_id=ChIJwwO0ujNbNDERddz4P8qa5lQ","Quán cà phê"
"Karaoke Sen Vàng club","4.5","2",,"Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 388 574 444","Quán bar karaoke",,,,,,"https://www.google.com/maps/search/?api=1&query=Karaoke%20Sen%20V%C3%A0ng%20club&query_place_id=ChIJB8qE5bVbNDER80EnwSyHAr4","Quán bar karaoke"
"Sài Gòn Cafe Trà Chanh","4.4","13","XGQJ+MCQ","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=S%C3%A0i%20G%C3%B2n%20Cafe%20Tr%C3%A0%20Chanh&query_place_id=ChIJSQdIFmFbNDERX-DkSRV7Xow","Quán cà phê"
"Sữa 559","3.9","85","Khu Công Nghệ Cao Hòa Lạc, CT03","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 924 229 999","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=S%E1%BB%AFa%20559&query_place_id=ChIJrxGnrV9bNDERDU4f5yb20dI","Quán cà phê"
"Diamond Coffee Diễn Hồng","5","5","XGQR+VMM","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Diamond%20Coffee%20Di%E1%BB%85n%20H%E1%BB%93ng&query_place_id=ChIJa5fMVQBbNDERk7izeV3BMJk","Quán cà phê"
"Bún Cháo Thanh Thảo","3.7","3","XGQJ+Q89","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán mì",,,,,,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Ch%C3%A1o%20Thanh%20Th%E1%BA%A3o&query_place_id=ChIJpa7NbABbNDERlnYRCmxTHwc","Quán mì"
"Karaoke Audi","5","1",,"Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 395 374 888","Quán bar","Karaoke theo video",,,,,"https://www.google.com/maps/search/?api=1&query=Karaoke%20Audi&query_place_id=ChIJv_PXOIpbNDERkxVK2SZCClg","Quán bar"
"Hoa Phượng 86","4","4","XGPJ+2Q5","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán bar",,,,,,"https://www.google.com/maps/search/?api=1&query=Hoa%20Ph%C6%B0%E1%BB%A3ng%2086&query_place_id=ChIJ_YcZ1ppbNDER6S9RMCoXHFE","Quán bar"
"Karaoke miền Tây","4","2","Đường gom, CT03","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 973 781 323","Quán bar karaoke",,,,,,"https://www.google.com/maps/search/?api=1&query=Karaoke%20mi%E1%BB%81n%20T%C3%A2y&query_place_id=ChIJl2manOFbNDER2zTRf79U1AM","Quán bar karaoke"
"Lyly Nguyễn","3","2","XGQJ+MCQ","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán bar karaoke",,,,,,"https://www.google.com/maps/search/?api=1&query=Lyly%20Nguy%E1%BB%85n&query_place_id=ChIJI1xdfgBbNDERSgybc5LZzK8","Quán bar karaoke"
"92 Karaoke","3.7","3",,"Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 966 446 139","Quán bar",,,,,,"https://www.google.com/maps/search/?api=1&query=92%20Karaoke&query_place_id=ChIJA3UQGxpbNDERq0NToRdP3XU","Quán bar"
"Karaoke Thiên Đường",,,,"Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 918 521 993","Quán bar karaoke","Quán bar",,,,,"https://www.google.com/maps/search/?api=1&query=Karaoke%20Thi%C3%AAn%20%C4%90%C6%B0%E1%BB%9Dng&query_place_id=ChIJ5XKYBwBbNDERnTT0e-OBh1o","Quán bar karaoke"
"🥤Trang Coffe & Tea🥤",,,"XGQV+V7V","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=%F0%9F%A5%A4Trang%20Coffe%20%26%20Tea%F0%9F%A5%A4&query_place_id=ChIJW38ASQBbNDERipeT4SUDn4E","Quán cà phê"
"Phố Núi Karaoke",,,"XGMJ+XR9","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán bar karaoke",,,,,,"https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%91%20N%C3%BAi%20Karaoke&query_place_id=ChIJf2EhRQBbNDERGG0mAvsEhB8","Quán bar karaoke"
"LYLY KTV","2","4",,"Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 899 888 386","Quán bar karaoke",,,,,,"https://www.google.com/maps/search/?api=1&query=LYLY%20KTV&query_place_id=ChIJd6PlFABbNDERp9a5l6WBdQQ","Quán bar karaoke"
"Karaoke Star",,,"XGQP+R9P","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán bar",,,,,,"https://www.google.com/maps/search/?api=1&query=Karaoke%20Star&query_place_id=ChIJXZsxeABbNDERyIg-gOxJQO0","Quán bar"
"Mixue Phú Cát","3.4","69",,"Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 982 349 276","Cửa hàng kem",,,,,,"https://www.google.com/maps/search/?api=1&query=Mixue%20Ph%C3%BA%20C%C3%A1t&query_place_id=ChIJT3KQYfxbNDER0LOmPOknGag","Cửa hàng kem"
"Liso Quán Bia Cơm","2","1","XHW3+WRG, D. Vực Giang","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 975 777 515","Nhà hàng Việt Nam",,,,,,"https://www.google.com/maps/search/?api=1&query=Liso%20Qu%C3%A1n%20Bia%20C%C6%A1m&query_place_id=ChIJHRI0TsVbNDERaHouLdyH5Q4","Nhà hàng Việt Nam"
"Cafe Yến","3.8","17","cafe yến","Hà Nội","Hạ Bằng, Hà Nội","VN","https://www.facebook.com/profile.php?id=100063775321773","+84 943 732 931","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Cafe%20Y%E1%BA%BFn&query_place_id=ChIJo7uTG-dbNDERGCTF3O1o6a8","Quán cà phê"
"Nhà May Thúy Xinh",,,,"Hà Nội","Hạ Bằng, Hà Nội","VN",,"+84 376 019 612","Nhà hàng",,,,,,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20May%20Th%C3%BAy%20Xinh&query_place_id=ChIJxYZ4vuVbNDERCT8QFfGpbyk","Nhà hàng"
"Coffee Gió",,,"XHX4+JQ2","Hà Nội","Hạ Bằng, Hà Nội","VN","https://coffee-gio.onrender.com/","+84 968 251 663","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Coffee%20Gio%CC%81&query_place_id=ChIJs6vFHQBbNDERvAy16kYTaHI","Quán cà phê"
"Nhà của Kiên",,,"2HJG+27V","Hà Nội","Hạ Bằng, Hà Nội","VN","http://vanepdoangia.vn/","+84 984 710 342","Nhà hàng",,,,,,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20c%E1%BB%A7a%20Ki%C3%AAn&query_place_id=ChIJBXqBFQ1RNDERVQBJld1vxp4","Nhà hàng"
"Karaoke Top One","4.3","4","222 Đ. Chùa Tây Phương","Hà Nội","Tây Phương, Hà Nội","VN",,"+84 866 932 268","Quán bar karaoke",,,,,,"https://www.google.com/maps/search/?api=1&query=Karaoke%20Top%20One&query_place_id=ChIJvZD4DzRbNDERSNuFgQ-7VGo","Quán bar karaoke"
"Chốn Xin Chào Cafe","5","103","664 Đường Thôn 2","Hà Nội","Hòa Lạc, Hà Nội","VN","https://www.facebook.com/profile.php?id=100084720642611","+84 326 236 346","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Ch%E1%BB%91n%20Xin%20Ch%C3%A0o%20Cafe&query_place_id=ChIJ45cwWgBbNDERRZWaGajQ1ps","Quán cà phê"
"Nhà khách Đại học Quốc gia Hà Nội","4.1","107","XGW7+CJ4, Tuyến Đ. Số 11","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Nhà khách",,,,,,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20kh%C3%A1ch%20%C4%90%E1%BA%A1i%20h%E1%BB%8Dc%20Qu%E1%BB%91c%20gia%20H%C3%A0%20N%E1%BB%99i&query_place_id=ChIJibp3tPRbNDERwYXYHMhlLrg","Nhà khách"
"X HOME THIẾT KẾ",,,,"Hà Nội","Hạ Bằng, Hà Nội","VN","http://xdecor.net/","+84 965 163 169","Nhà thiết kế tòa nhà",,,,,,"https://www.google.com/maps/search/?api=1&query=X%20HOME%20THI%E1%BA%BET%20K%E1%BA%BE&query_place_id=ChIJTY7qk25bNDERzGh9cJQDuN8","Nhà thiết kế tòa nhà"
"VNU - LIC Cafeteria","4.2","18","Đường Khoa Học Tự Nhiên, Tuyến Đ. Số 11","Hà Nội","Hòa Lạc, Hà Nội","VN","https://www.facebook.com/CafeteriaHoaLac","+84 372 536 536","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=VNU%20-%20LIC%20Cafeteria&query_place_id=ChIJX6jz915bNDERVqDt80JWN7g","Quán cà phê"
"Trốn Café","5","5","2HCM+GJR","Hà Nội","Hạ Bằng, Hà Nội","VN",,"","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Tr%E1%BB%91n%20Caf%C3%A9&query_place_id=ChIJ88z0HABbNDERRzGcP9xGYIg","Quán cà phê"
"Silas de 2004 Cafe","4.4","11","Đối diện trường tiểu học, 16 đường lưu niệm Bác Hồ, xã Cần Kiệm, huyện Thạch Thất, nội","Hà Nội","Hạ Bằng, Hà Nội","VN",,"+84 988 422 425","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Silas%20de%202004%20Cafe&query_place_id=ChIJK2fwyupbNDEROo3ndpYaHBU","Quán cà phê"
"Twitter Beans FPT Education","3.8","9","Km29, CT03","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Twitter%20Beans%20FPT%20Education&query_place_id=ChIJXTpebgBbNDERbSRmINRkjKA","Quán cà phê"
"Azzan Coffee - Đại học FPT","4.9","9","2G7G+8F3","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 967 883 545","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Azzan%20Coffee%20-%20%C4%90%E1%BA%A1i%20h%E1%BB%8Dc%20FPT&query_place_id=ChIJP6XG0FFbNDERCCTLrr4ktPg","Quán cà phê"
"CK Coffee","4.9","10","Khu Công Nghệ Cao Hòa Lạc","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=CK%20Coffee&query_place_id=ChIJx9qdEABbNDERGKKj7FdKwqk","Quán cà phê"
"Twitter Beans Coffee Hòa Lạc","4.2","242","2G2P+7XW, KCNC","Hà Nội","Hòa Lạc, Hà Nội","VN","http://twitterbeanscoffee.com/","+84 24 3205 6262","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Twitter%20Beans%20Coffee%20H%C3%B2a%20L%E1%BA%A1c&query_place_id=ChIJ9TsbIK5bNDER3O46ZCuzk_E","Quán cà phê"
"Thỏ coffee & milktea","5","1","2G7C+M29, QL21A","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 984 104 341","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Th%E1%BB%8F%20coffee%20%26%20milktea&query_place_id=ChIJZa4cCQBbNDERk9JIxXwDrzs","Quán cà phê"
"Highlands Coffee Dai Hoc FPT HN","4.3","23","Hi-tech","Hà Nội","Hòa Lạc, Hà Nội","VN","https://www.highlandscoffee.com.vn/","+84 24 5678 0014","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Highlands%20Coffee%20Dai%20Hoc%20FPT%20HN&query_place_id=ChIJ-b5ocfRbNDER_nbt3R13PTY","Quán cà phê"
"Trường Đại học FPT Hà Nội","4","1527","Khu Công Nghệ Cao Hòa Lạc, CT03","Hà Nội","Hòa Lạc, Hà Nội","VN","https://daihoc.fpt.edu.vn/","+84 24 7300 5588","Trường đại học",,,,,,"https://www.google.com/maps/search/?api=1&query=Tr%C6%B0%E1%BB%9Dng%20%C4%90%E1%BA%A1i%20h%E1%BB%8Dc%20FPT%20H%C3%A0%20N%E1%BB%99i&query_place_id=ChIJGT99DsarNTER9MurtdDX6Ss","Trường đại học"
"Osaka Coffee hoà lạc","4.6","13","Khu Công Nghệ Cao Hòa Lạc","Hà Nội","Hòa Lạc, Hà Nội","VN",,"","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Osaka%20Coffee%20ho%C3%A0%20l%E1%BA%A1c&query_place_id=ChIJVwlbafJbNDERvU3tregNaFg","Quán cà phê"
"Nhà hàng Dê ngon Nguyễn Gia","5","2","2GFC+M35","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 936 349 566","Nhà hàng",,,,,,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20h%C3%A0ng%20D%C3%AA%20ngon%20Nguy%E1%BB%85n%20Gia&query_place_id=ChIJCUKzegBbNDERUsZwkmB0vxE","Nhà hàng"
"An Coffee","4.9","12",,"Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 963 830 018","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=An%20Coffee&query_place_id=ChIJK_7gTgBbNDERHfCYyiBoq3M","Quán cà phê"
"Coffee 11.2","5","2","ĐT420","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 902 468 626","Khu ăn uống",,,,,,"https://www.google.com/maps/search/?api=1&query=Coffee%2011.2&query_place_id=ChIJn3ruFWxbNDER1OyRSk2FVmQ","Khu ăn uống"
"Mộc Thuỷ Quán- Trà sữa-Cafe-Mỳ Cay- Đồ ăn vặt","5","2","Số 60 Thôn 11 Xã","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 769 431 865","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=M%E1%BB%99c%20Thu%E1%BB%B7%20Qu%C3%A1n-%20Tr%C3%A0%20s%E1%BB%AFa-Cafe-M%E1%BB%B3%20Cay-%20%C4%90%E1%BB%93%20%C4%83n%20v%E1%BA%B7t&query_place_id=ChIJWTmWNABbNDERjg6QGwFQhhQ","Quán cà phê"
"Chói's Coffee & Tea","4.7","7","Thôn 1 Đường phú hữu","Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 338 796 166","Quán cà phê",,,,,,"https://www.google.com/maps/search/?api=1&query=Ch%C3%B3i's%20Coffee%20%26%20Tea&query_place_id=ChIJtUp0lmlbNDERGvmoZF3PKb8","Quán cà phê"
"Cường vinh",,,,"Hà Nội","Hòa Lạc, Hà Nội","VN",,"+84 364 214 772","Quán bar",,,,,,"https://www.google.com/maps/search/?api=1&query=C%C6%B0%E1%BB%9Dng%20vinh&query_place_id=ChIJGwMJ2jhbNDERVBIpRmKRQRU","Quán bar"
"Karaoke King Club","5","2",,"Hà Nội","Hạ Bằng, Hà Nội","VN",,"+84 976 850 697","Quán bar",,,,,,"https://www.google.com/maps/search/?api=1&query=Karaoke%20King%20Club&query_place_id=ChIJ97sWR7RbNDEROaINHFO_EbM","Quán bar"
