Place ID,Tên quán,Tên món ăn,Giá (VNĐ),Đơn vị,Mô tả
ChIJVdi8RQBbNDERodP5wk0_JSo,Ahiii Chicken,Burger bò phô mai xá xíu đặc biệt,43000,chiếc,"Burger kẹp bò băm nướng lò, phô mai lát béo ngậy, sốt đặc biệt"
ChIJVdi8RQBbNDERodP5wk0_JSo,Ahiii Chicken,Pizza xúc xích xông khói phô mai (Size 20cm),110000,chiếc,Đế pizza nướng giòn rưới đẫm phô mai Mozzarella nhập khẩu
ChIJVdi8RQBbNDERodP5wk0_JSo,Ahiii Chicken,Khoai tây chiên giòn cọng lớn,22000,đĩa,Khoai tây vàng giòn tơi xốp ăn kèm sốt cà chua
ChIJNxdUZwBbNDERrWkvgf7rlnQ,Cơm Tấm Bếp Mẹ Kem,Cơm rang dưa bò,45000,đĩa,Cơm rang hạt giòn tơi xào cùng cải dưa chua và thịt bò tươi mềm
ChIJNxdUZwBbNDERrWkvgf7rlnQ,Cơm Tấm Bếp Mẹ Kem,Cơm rang thập cẩm giòn,40000,đĩa,Cơm rang lạp xưởng ngô ngọt đậu hà lan rưới trứng vàng
ChIJNxdUZwBbNDERrWkvgf7rlnQ,Cơm Tấm Bếp Mẹ Kem,Cơm thố xá xíu nóng hổi,42000,thố,"Cơm nấu niêu thố đất tạo lớp cháy giòn nhẹ, phủ thịt xá xíu đậm sốt"
ChIJNxdUZwBbNDERrWkvgf7rlnQ,Cơm Tấm Bếp Mẹ Kem,Suất cơm bình dân tự chọn (3 món mặn + rau),33000,suất,Cơm suất bình dân đầy đặn sạch sẽ cho sinh viên và người đi làm
ChIJNxdUZwBbNDERrWkvgf7rlnQ,Cơm Tấm Bếp Mẹ Kem,Cơm tấm sườn bì chả Sài Gòn,40000,đĩa,Cơm tấm ăn kèm sườn nướng mặn ngọt chả trứng bì heo thính và nước mắm chua cay
ChIJZ04XLQBbNDERofaKGwvClCQ,Phở Cồ An 2,Phở chín bò ta,40000,bát,Nước dùng phở bò ninh xương ống ngọt lịm kèm thịt chín thái mỏng
ChIJZ04XLQBbNDERofaKGwvClCQ,Phở Cồ An 2,Phở tái chần,30000,bát,Phở bò với thịt bò tươi chần tái mềm ngọt
ChIJZ04XLQBbNDERofaKGwvClCQ,Phở Cồ An 2,Phở nạm gầu giòn,42000,bát,Bánh phở mềm cùng nạm bò và gầu bò giòn sần sật
ChIJZ04XLQBbNDERofaKGwvClCQ,Phở Cồ An 2,Phở tái lăn đặc biệt,43000,bát,Phở bò xào tái lăn thơm mùi tỏi phi
ChIJZ04XLQBbNDERofaKGwvClCQ,Phở Cồ An 2,Trứng gà trần,10000,quả,Trứng trần nước phở béo ngậy
ChIJZ04XLQBbNDERofaKGwvClCQ,Phở Cồ An 2,Quẩy giòn,5000,chiếc,Quẩy giòn ăn kèm nước phở
ChIJJWbjPgBbNDERpmsG6rR1Azk,Quán mỳ quảng,Bún cá cay Hải Phòng giòn rụm,37000,bát,"Cá chiên giòn, chả cá thu thơm ngon nước dùng dọc mùng chua cay"
ChIJJWbjPgBbNDERpmsG6rR1Azk,Quán mỳ quảng,Bún riêu cua bắp bò giò tai,42000,bát,"Bún nước với riêu cua đồng xịn kèm bắp bò tươi, giò tai heo sần sật"
ChIJJWbjPgBbNDERpmsG6rR1Azk,Quán mỳ quảng,Bún sườn mọc dọc mùng hành hoa,37000,bát,Bún sườn non mềm nhừ kèm mọc thịt giòn dẻo
ChIJJWbjPgBbNDERpmsG6rR1Azk,Quán mỳ quảng,Trà đá mát lạnh,5000,cốc,Trà đá mát uống kèm bún nóng
ChIJT0AmbQBbNDERvRn2nretB2w,Quán Bia Vàng 999,Bia hơi Hà Nội mát lạnh,15000,cốc,Bia hơi tươi rói rót trực tiếp từ vòi bom lạnh
ChIJT0AmbQBbNDERvRn2nretB2w,Quán Bia Vàng 999,Đậu phụ lướt ván nóng giòn,27000,đĩa,Đậu hũ non chiên lướt ván ngoài vàng giòn trong mịn mượt như thạch
ChIJT0AmbQBbNDERvRn2nretB2w,Quán Bia Vàng 999,Đĩa lạc rang muối / lạc luộc mộc mạc,12000,đĩa,Đồ nhắm bia truyền thống
ChIJT0AmbQBbNDERvRn2nretB2w,Quán Bia Vàng 999,Nộm tai heo đu đủ xanh chua ngọt,63000,đĩa,Tai heo giòn sần sật trộn đu đủ bào sợi nước nộm chua ngọt sảng khoái
ChIJT0AmbQBbNDERvRn2nretB2w,Quán Bia Vàng 999,Sụn gà chiên mắm rang muối,95000,đĩa,Sụn gà ta giòn sần sật tẩm ướp chiên xóc muối ớt tỏi
ChIJp_JZegBbNDERwbrge2vdrQY,Quán phở Minh Đức,Phở chín bò ta,37000,bát,Nước dùng phở bò ninh xương ống ngọt lịm kèm thịt chín thái mỏng
ChIJp_JZegBbNDERwbrge2vdrQY,Quán phở Minh Đức,Phở tái chần,40000,bát,Phở bò với thịt bò tươi chần tái mềm ngọt
ChIJp_JZegBbNDERwbrge2vdrQY,Quán phở Minh Đức,Phở nạm gầu giòn,45000,bát,Bánh phở mềm cùng nạm bò và gầu bò giòn sần sật
ChIJp_JZegBbNDERwbrge2vdrQY,Quán phở Minh Đức,Phở tái lăn đặc biệt,50000,bát,Phở bò xào tái lăn thơm mùi tỏi phi
ChIJp_JZegBbNDERwbrge2vdrQY,Quán phở Minh Đức,Trứng gà trần,7000,quả,Trứng trần nước phở béo ngậy
ChIJp_JZegBbNDERwbrge2vdrQY,Quán phở Minh Đức,Quẩy giòn,8000,chiếc,Quẩy giòn ăn kèm nước phở
ChIJ80scHwBbNDER4AIxGn8Mt_E,Quán vịt Xuân Lan,Cá kho tộ miền Tây đậm vị,87000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJ80scHwBbNDER4AIxGn8Mt_E,Quán vịt Xuân Lan,Thịt ba chỉ rang cháy cạnh,80000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJ80scHwBbNDER4AIxGn8Mt_E,Quán vịt Xuân Lan,Sườn non xào chua ngọt,85000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJ80scHwBbNDER4AIxGn8Mt_E,Quán vịt Xuân Lan,Rau muống luộc dầm sấu / xào tỏi,27000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJ80scHwBbNDER4AIxGn8Mt_E,Quán vịt Xuân Lan,Canh riêu cua đồng cà pháo,47000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJ80scHwBbNDER4AIxGn8Mt_E,Quán vịt Xuân Lan,Cơm trắng gạo tám thơm,12000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJz4ExPABbNDERz4nHNFhw0KM,Phở Bò Trung Kiên,Phở chín bò ta,35000,bát,Nước dùng phở bò ninh xương ống ngọt lịm kèm thịt chín thái mỏng
ChIJz4ExPABbNDERz4nHNFhw0KM,Phở Bò Trung Kiên,Phở tái chần,37000,bát,Phở bò với thịt bò tươi chần tái mềm ngọt
ChIJz4ExPABbNDERz4nHNFhw0KM,Phở Bò Trung Kiên,Phở nạm gầu giòn,35000,bát,Bánh phở mềm cùng nạm bò và gầu bò giòn sần sật
ChIJz4ExPABbNDERz4nHNFhw0KM,Phở Bò Trung Kiên,Phở tái lăn đặc biệt,45000,bát,Phở bò xào tái lăn thơm mùi tỏi phi
ChIJz4ExPABbNDERz4nHNFhw0KM,Phở Bò Trung Kiên,Trứng gà trần,13000,quả,Trứng trần nước phở béo ngậy
ChIJz4ExPABbNDERz4nHNFhw0KM,Phở Bò Trung Kiên,Quẩy giòn,8000,chiếc,Quẩy giòn ăn kèm nước phở
ChIJ-ZsEUwBbNDERelh90WyxjV4,Bún chả Năm Hòi,"Bún đậu mắm tôm đầy đủ (Đậu, thịt chân giò, nem chua rán, chả cốm)",47000,suất,Mẹt bún đậu đầy đủ nguyên liệu tươi ngon kèm rau thơm kinh giới
ChIJ-ZsEUwBbNDERelh90WyxjV4,Bún chả Năm Hòi,Bún đậu thường (Đậu chiên giòn),22000,suất,Bún đậu chay đơn giản với đậu phụ rán giòn
ChIJ-ZsEUwBbNDERelh90WyxjV4,Bún chả Năm Hòi,Bún chả Hà Nội truyền thống,38000,suất,Chả miếng và chả viên nướng than hoa thơm phức trong bát nước chấm chua ngọt
ChIJ-ZsEUwBbNDERelh90WyxjV4,Bún chả Năm Hòi,Nem cua bể chiên giòn,12000,chiếc,Nem cua bể giòn rụm nhiều nhân
ChIJ-ZsEUwBbNDERelh90WyxjV4,Bún chả Năm Hòi,Nước sấu đá ngầm chua ngọt,12000,cốc,Đồ uống giải nhiệt cực hợp vị bún đậu
ChIJESvyEwBbNDERcGUXf-svlOI,Phở bò 999,Phở chín bò ta,30000,bát,Nước dùng phở bò ninh xương ống ngọt lịm kèm thịt chín thái mỏng
ChIJESvyEwBbNDERcGUXf-svlOI,Phở bò 999,Phở tái chần,40000,bát,Phở bò với thịt bò tươi chần tái mềm ngọt
ChIJESvyEwBbNDERcGUXf-svlOI,Phở bò 999,Phở nạm gầu giòn,40000,bát,Bánh phở mềm cùng nạm bò và gầu bò giòn sần sật
ChIJESvyEwBbNDERcGUXf-svlOI,Phở bò 999,Phở tái lăn đặc biệt,47000,bát,Phở bò xào tái lăn thơm mùi tỏi phi
ChIJESvyEwBbNDERcGUXf-svlOI,Phở bò 999,Trứng gà trần,7000,quả,Trứng trần nước phở béo ngậy
ChIJESvyEwBbNDERcGUXf-svlOI,Phở bò 999,Quẩy giòn,8000,chiếc,Quẩy giòn ăn kèm nước phở
ChIJ6zKEu5RbNDERYcLOp4c-qwc,Minh Chi Bún Chả Hà Nội,"Bún đậu mắm tôm đầy đủ (Đậu, thịt chân giò, nem chua rán, chả cốm)",40000,suất,Mẹt bún đậu đầy đủ nguyên liệu tươi ngon kèm rau thơm kinh giới
ChIJ6zKEu5RbNDERYcLOp4c-qwc,Minh Chi Bún Chả Hà Nội,Bún đậu thường (Đậu chiên giòn),22000,suất,Bún đậu chay đơn giản với đậu phụ rán giòn
ChIJ6zKEu5RbNDERYcLOp4c-qwc,Minh Chi Bún Chả Hà Nội,Bún chả Hà Nội truyền thống,45000,suất,Chả miếng và chả viên nướng than hoa thơm phức trong bát nước chấm chua ngọt
ChIJ6zKEu5RbNDERYcLOp4c-qwc,Minh Chi Bún Chả Hà Nội,Nem cua bể chiên giòn,15000,chiếc,Nem cua bể giòn rụm nhiều nhân
ChIJ6zKEu5RbNDERYcLOp4c-qwc,Minh Chi Bún Chả Hà Nội,Nước sấu đá ngầm chua ngọt,15000,cốc,Đồ uống giải nhiệt cực hợp vị bún đậu
ChIJXW6ZTwBdNDERrtpCrFMQjbo,Cánh Đồng Quán Tin Tin,Cá kho tộ miền Tây đậm vị,87000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJXW6ZTwBdNDERrtpCrFMQjbo,Cánh Đồng Quán Tin Tin,Thịt ba chỉ rang cháy cạnh,70000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJXW6ZTwBdNDERrtpCrFMQjbo,Cánh Đồng Quán Tin Tin,Sườn non xào chua ngọt,80000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJXW6ZTwBdNDERrtpCrFMQjbo,Cánh Đồng Quán Tin Tin,Rau muống luộc dầm sấu / xào tỏi,30000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJXW6ZTwBdNDERrtpCrFMQjbo,Cánh Đồng Quán Tin Tin,Canh riêu cua đồng cà pháo,45000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJXW6ZTwBdNDERrtpCrFMQjbo,Cánh Đồng Quán Tin Tin,Cơm trắng gạo tám thơm,12000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJVVVKEgBdNDERss5c67H3030,Phương Hưởng Quán,Cá kho tộ miền Tây đậm vị,83000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJVVVKEgBdNDERss5c67H3030,Phương Hưởng Quán,Thịt ba chỉ rang cháy cạnh,73000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJVVVKEgBdNDERss5c67H3030,Phương Hưởng Quán,Sườn non xào chua ngọt,75000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJVVVKEgBdNDERss5c67H3030,Phương Hưởng Quán,Rau muống luộc dầm sấu / xào tỏi,30000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJVVVKEgBdNDERss5c67H3030,Phương Hưởng Quán,Canh riêu cua đồng cà pháo,43000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJVVVKEgBdNDERss5c67H3030,Phương Hưởng Quán,Cơm trắng gạo tám thơm,18000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJQ4XVFQBdNDERhBM_VanL-KA,Đồng Quê Quán,Cá kho tộ miền Tây đậm vị,83000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJQ4XVFQBdNDERhBM_VanL-KA,Đồng Quê Quán,Thịt ba chỉ rang cháy cạnh,75000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJQ4XVFQBdNDERhBM_VanL-KA,Đồng Quê Quán,Sườn non xào chua ngọt,78000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJQ4XVFQBdNDERhBM_VanL-KA,Đồng Quê Quán,Rau muống luộc dầm sấu / xào tỏi,33000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJQ4XVFQBdNDERhBM_VanL-KA,Đồng Quê Quán,Canh riêu cua đồng cà pháo,50000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJQ4XVFQBdNDERhBM_VanL-KA,Đồng Quê Quán,Cơm trắng gạo tám thơm,18000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJe1gUKwBdNDERx_4YdbrYxxE,Cơm Thu Đông,Cơm rang dưa bò,40000,đĩa,Cơm rang hạt giòn tơi xào cùng cải dưa chua và thịt bò tươi mềm
ChIJe1gUKwBdNDERx_4YdbrYxxE,Cơm Thu Đông,Cơm rang thập cẩm giòn,33000,đĩa,Cơm rang lạp xưởng ngô ngọt đậu hà lan rưới trứng vàng
ChIJe1gUKwBdNDERx_4YdbrYxxE,Cơm Thu Đông,Cơm thố xá xíu nóng hổi,45000,thố,"Cơm nấu niêu thố đất tạo lớp cháy giòn nhẹ, phủ thịt xá xíu đậm sốt"
ChIJe1gUKwBdNDERx_4YdbrYxxE,Cơm Thu Đông,Suất cơm bình dân tự chọn (3 món mặn + rau),27000,suất,Cơm suất bình dân đầy đặn sạch sẽ cho sinh viên và người đi làm
ChIJe1gUKwBdNDERx_4YdbrYxxE,Cơm Thu Đông,Cơm tấm sườn bì chả Sài Gòn,40000,đĩa,Cơm tấm ăn kèm sườn nướng mặn ngọt chả trứng bì heo thính và nước mắm chua cay
ChIJJRjxPQBbNDERwaTIuM5aF78,Quán Cơm Xe Tải 102,Cơm rang dưa bò,45000,đĩa,Cơm rang hạt giòn tơi xào cùng cải dưa chua và thịt bò tươi mềm
ChIJJRjxPQBbNDERwaTIuM5aF78,Quán Cơm Xe Tải 102,Cơm rang thập cẩm giòn,33000,đĩa,Cơm rang lạp xưởng ngô ngọt đậu hà lan rưới trứng vàng
ChIJJRjxPQBbNDERwaTIuM5aF78,Quán Cơm Xe Tải 102,Cơm thố xá xíu nóng hổi,40000,thố,"Cơm nấu niêu thố đất tạo lớp cháy giòn nhẹ, phủ thịt xá xíu đậm sốt"
ChIJJRjxPQBbNDERwaTIuM5aF78,Quán Cơm Xe Tải 102,Suất cơm bình dân tự chọn (3 món mặn + rau),33000,suất,Cơm suất bình dân đầy đặn sạch sẽ cho sinh viên và người đi làm
ChIJJRjxPQBbNDERwaTIuM5aF78,Quán Cơm Xe Tải 102,Cơm tấm sườn bì chả Sài Gòn,35000,đĩa,Cơm tấm ăn kèm sườn nướng mặn ngọt chả trứng bì heo thính và nước mắm chua cay
ChIJtW63DQBdNDERpwMFwfPLG14,Cơm Xe Tải Quán Đỏ,Cơm rang dưa bò,40000,đĩa,Cơm rang hạt giòn tơi xào cùng cải dưa chua và thịt bò tươi mềm
ChIJtW63DQBdNDERpwMFwfPLG14,Cơm Xe Tải Quán Đỏ,Cơm rang thập cẩm giòn,30000,đĩa,Cơm rang lạp xưởng ngô ngọt đậu hà lan rưới trứng vàng
ChIJtW63DQBdNDERpwMFwfPLG14,Cơm Xe Tải Quán Đỏ,Cơm thố xá xíu nóng hổi,38000,thố,"Cơm nấu niêu thố đất tạo lớp cháy giòn nhẹ, phủ thịt xá xíu đậm sốt"
ChIJtW63DQBdNDERpwMFwfPLG14,Cơm Xe Tải Quán Đỏ,Suất cơm bình dân tự chọn (3 món mặn + rau),33000,suất,Cơm suất bình dân đầy đặn sạch sẽ cho sinh viên và người đi làm
ChIJtW63DQBdNDERpwMFwfPLG14,Cơm Xe Tải Quán Đỏ,Cơm tấm sườn bì chả Sài Gòn,45000,đĩa,Cơm tấm ăn kèm sườn nướng mặn ngọt chả trứng bì heo thính và nước mắm chua cay
ChIJwxLJVwBdNDERn0BJfVHM0eo,Hào Vịt Quán,Cá kho tộ miền Tây đậm vị,85000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJwxLJVwBdNDERn0BJfVHM0eo,Hào Vịt Quán,Thịt ba chỉ rang cháy cạnh,73000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJwxLJVwBdNDERn0BJfVHM0eo,Hào Vịt Quán,Sườn non xào chua ngọt,82000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJwxLJVwBdNDERn0BJfVHM0eo,Hào Vịt Quán,Rau muống luộc dầm sấu / xào tỏi,27000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJwxLJVwBdNDERn0BJfVHM0eo,Hào Vịt Quán,Canh riêu cua đồng cà pháo,40000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJwxLJVwBdNDERn0BJfVHM0eo,Hào Vịt Quán,Cơm trắng gạo tám thơm,18000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJnQGsGQBdNDERgr-0whD9Xj4,Quán Cơm Danh Ngọc,Cơm rang dưa bò,47000,đĩa,Cơm rang hạt giòn tơi xào cùng cải dưa chua và thịt bò tươi mềm
ChIJnQGsGQBdNDERgr-0whD9Xj4,Quán Cơm Danh Ngọc,Cơm rang thập cẩm giòn,37000,đĩa,Cơm rang lạp xưởng ngô ngọt đậu hà lan rưới trứng vàng
ChIJnQGsGQBdNDERgr-0whD9Xj4,Quán Cơm Danh Ngọc,Cơm thố xá xíu nóng hổi,45000,thố,"Cơm nấu niêu thố đất tạo lớp cháy giòn nhẹ, phủ thịt xá xíu đậm sốt"
ChIJnQGsGQBdNDERgr-0whD9Xj4,Quán Cơm Danh Ngọc,Suất cơm bình dân tự chọn (3 món mặn + rau),27000,suất,Cơm suất bình dân đầy đặn sạch sẽ cho sinh viên và người đi làm
ChIJnQGsGQBdNDERgr-0whD9Xj4,Quán Cơm Danh Ngọc,Cơm tấm sườn bì chả Sài Gòn,35000,đĩa,Cơm tấm ăn kèm sườn nướng mặn ngọt chả trứng bì heo thính và nước mắm chua cay
ChIJGY9xDQBdNDERBqb3Vk5Ogw0,Quán Cơm Lửa Việt,Cơm rang dưa bò,40000,đĩa,Cơm rang hạt giòn tơi xào cùng cải dưa chua và thịt bò tươi mềm
ChIJGY9xDQBdNDERBqb3Vk5Ogw0,Quán Cơm Lửa Việt,Cơm rang thập cẩm giòn,37000,đĩa,Cơm rang lạp xưởng ngô ngọt đậu hà lan rưới trứng vàng
ChIJGY9xDQBdNDERBqb3Vk5Ogw0,Quán Cơm Lửa Việt,Cơm thố xá xíu nóng hổi,38000,thố,"Cơm nấu niêu thố đất tạo lớp cháy giòn nhẹ, phủ thịt xá xíu đậm sốt"
ChIJGY9xDQBdNDERBqb3Vk5Ogw0,Quán Cơm Lửa Việt,Suất cơm bình dân tự chọn (3 món mặn + rau),33000,suất,Cơm suất bình dân đầy đặn sạch sẽ cho sinh viên và người đi làm
ChIJGY9xDQBdNDERBqb3Vk5Ogw0,Quán Cơm Lửa Việt,Cơm tấm sườn bì chả Sài Gòn,40000,đĩa,Cơm tấm ăn kèm sườn nướng mặn ngọt chả trứng bì heo thính và nước mắm chua cay
ChIJ2Zx9cQBdNDER4SS84fcFzvg,Vườn Bia Hà Đen,Bia hơi Hà Nội mát lạnh,9000,cốc,Bia hơi tươi rói rót trực tiếp từ vòi bom lạnh
ChIJ2Zx9cQBdNDER4SS84fcFzvg,Vườn Bia Hà Đen,Đậu phụ lướt ván nóng giòn,30000,đĩa,Đậu hũ non chiên lướt ván ngoài vàng giòn trong mịn mượt như thạch
ChIJ2Zx9cQBdNDER4SS84fcFzvg,Vườn Bia Hà Đen,Đĩa lạc rang muối / lạc luộc mộc mạc,18000,đĩa,Đồ nhắm bia truyền thống
ChIJ2Zx9cQBdNDER4SS84fcFzvg,Vườn Bia Hà Đen,Nộm tai heo đu đủ xanh chua ngọt,63000,đĩa,Tai heo giòn sần sật trộn đu đủ bào sợi nước nộm chua ngọt sảng khoái
ChIJ2Zx9cQBdNDER4SS84fcFzvg,Vườn Bia Hà Đen,Sụn gà chiên mắm rang muối,93000,đĩa,Sụn gà ta giòn sần sật tẩm ướp chiên xóc muối ớt tỏi
ChIJ17uvnA1bNDERLGa6AQZnTWc,Phượng Hoàng Quán,Cá kho tộ miền Tây đậm vị,87000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJ17uvnA1bNDERLGa6AQZnTWc,Phượng Hoàng Quán,Thịt ba chỉ rang cháy cạnh,73000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJ17uvnA1bNDERLGa6AQZnTWc,Phượng Hoàng Quán,Sườn non xào chua ngọt,82000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJ17uvnA1bNDERLGa6AQZnTWc,Phượng Hoàng Quán,Rau muống luộc dầm sấu / xào tỏi,33000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJ17uvnA1bNDERLGa6AQZnTWc,Phượng Hoàng Quán,Canh riêu cua đồng cà pháo,43000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJ17uvnA1bNDERLGa6AQZnTWc,Phượng Hoàng Quán,Cơm trắng gạo tám thơm,18000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJaawT2DxbNDERsHA4UqB1gcM,Quán Lòng Ngon 668,Cá kho tộ miền Tây đậm vị,90000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJaawT2DxbNDERsHA4UqB1gcM,Quán Lòng Ngon 668,Thịt ba chỉ rang cháy cạnh,80000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJaawT2DxbNDERsHA4UqB1gcM,Quán Lòng Ngon 668,Sườn non xào chua ngọt,82000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJaawT2DxbNDERsHA4UqB1gcM,Quán Lòng Ngon 668,Rau muống luộc dầm sấu / xào tỏi,30000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJaawT2DxbNDERsHA4UqB1gcM,Quán Lòng Ngon 668,Canh riêu cua đồng cà pháo,40000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJaawT2DxbNDERsHA4UqB1gcM,Quán Lòng Ngon 668,Cơm trắng gạo tám thơm,12000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJryh9fgBbNDER8TIcL04n5VM,Giang Sơn Quán,Cá kho tộ miền Tây đậm vị,87000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJryh9fgBbNDER8TIcL04n5VM,Giang Sơn Quán,Thịt ba chỉ rang cháy cạnh,77000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJryh9fgBbNDER8TIcL04n5VM,Giang Sơn Quán,Sườn non xào chua ngọt,82000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJryh9fgBbNDER8TIcL04n5VM,Giang Sơn Quán,Rau muống luộc dầm sấu / xào tỏi,30000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJryh9fgBbNDER8TIcL04n5VM,Giang Sơn Quán,Canh riêu cua đồng cà pháo,43000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJryh9fgBbNDER8TIcL04n5VM,Giang Sơn Quán,Cơm trắng gạo tám thơm,12000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJH6_WJwBdNDERgzHcGNfFBQw,Kháng Hưng Quán,Cá kho tộ miền Tây đậm vị,83000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJH6_WJwBdNDERgzHcGNfFBQw,Kháng Hưng Quán,Thịt ba chỉ rang cháy cạnh,70000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJH6_WJwBdNDERgzHcGNfFBQw,Kháng Hưng Quán,Sườn non xào chua ngọt,78000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJH6_WJwBdNDERgzHcGNfFBQw,Kháng Hưng Quán,Rau muống luộc dầm sấu / xào tỏi,33000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJH6_WJwBdNDERgzHcGNfFBQw,Kháng Hưng Quán,Canh riêu cua đồng cà pháo,40000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJH6_WJwBdNDERgzHcGNfFBQw,Kháng Hưng Quán,Cơm trắng gạo tám thơm,15000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJWTD06J9bNDERyyzkaT4M9EU,Quán Tuấn Ốc,Ốc luộc sả lá chanh truyền thống,40000,bát,Ốc vặn/ốc nhồi mít luộc thơm mùi sả chấm nước mắm gừng cay ngọt đặc sản
ChIJWTD06J9bNDERyyzkaT4M9EU,Quán Tuấn Ốc,Ốc móng tay xào bơ tỏi thơm lừng,72000,đĩa,Ốc móng tay tươi ngọt sốt bơ tỏi sánh béo chấm bánh mì tuyệt đỉnh
